Transaction_Amount,Transaction_Time,Sender_Age,Receiver_New_Account,Location_Risk_Score,Device_Change,Transaction_Frequency,Fraud
31564735.330996323,12.0,47.0,1,0,0,10.0,0
34789889.1758907,13.0,50.0,1,0,0,13.0,0
18575728.38481061,15.0,43.0,0,1,1,14.0,0
28190691.89217371,8.0,58.0,0,0,0,13.0,0
25806018.95472079,18.0,48.0,0,1,1,10.0,0
24692633.7151753,9.0,46.0,1,0,0,15.0,0
43148964.7153937,10.0,43.0,1,1,0,13.0,0
17975040.505609915,11.0,45.0,1,1,0,13.0,0
31966994.47937945,16.0,51.0,1,0,0,7.0,0
36528138.21168093,13.0,42.0,1,1,0,14.0,0
33383821.0061215,16.0,49.0,1,1,0,4.0,0
25049875.310979795,13.0,47.0,1,0,0,12.0,0
27248946.205633584,9.0,58.0,0,1,0,14.0,0
13982367.125084516,8.0,57.0,0,1,0,13.0,0
17784958.465271972,18.0,59.0,0,1,1,18.0,0
20581415.51632706,14.0,54.0,1,0,0,8.0,0
22128866.07816738,15.0,47.0,1,1,0,5.0,0
21045507.908766806,15.0,47.0,1,0,0,7.0,0
33180727.813847657,12.0,39.0,1,0,0,15.0,1
14410434.031675803,15.0,51.0,1,0,0,10.0,0
20434718.41523768,9.0,42.0,1,0,0,16.0,1
29451888.279263392,9.0,52.0,0,1,1,19.0,1
30153261.910569526,18.0,43.0,1,1,0,8.0,0
35896310.52897259,7.0,74.0,0,1,0,20.0,0
19886302.33086633,8.0,41.0,0,1,0,15.0,0
30389728.989780094,10.0,56.0,0,1,1,21.0,1
24503425.886596125,14.0,51.0,0,1,0,17.0,0
35906273.53897228,4.0,49.0,1,1,1,7.0,1
27178662.089022845,10.0,32.0,1,1,0,9.0,0
26693821.780026816,18.0,53.0,0,1,0,10.0,0
17803173.904313806,13.0,44.0,1,0,0,7.0,0
33247320.97670995,13.0,38.0,1,1,0,7.0,0
17751084.786837507,13.0,49.0,1,1,0,7.0,0
24335150.11219008,10.0,40.0,1,1,0,10.0,0
31077821.44811384,12.0,38.0,1,1,0,17.0,0
35206056.99274851,8.0,64.0,0,1,1,14.0,0
31522064.746070825,12.0,56.0,0,0,0,13.0,0
30792402.87177299,12.0,43.0,1,0,0,9.0,0
25734116.839258447,13.0,45.0,1,1,0,11.0,0
21818204.138916086,12.0,35.0,1,1,1,10.0,1
35010732.02677609,10.0,55.0,0,0,0,16.0,0
29692430.37248782,15.0,42.0,1,1,0,11.0,0
37717990.28055077,16.0,51.0,1,0,0,8.0,0
36029230.04322654,10.0,57.0,0,0,0,12.0,0
20059603.659948464,15.0,52.0,1,1,0,9.0,0
27503851.014786534,14.0,44.0,1,1,0,13.0,0
20421538.027769465,16.0,47.0,1,0,0,7.0,0
20603225.817699824,14.0,65.0,0,1,0,18.0,1
21491725.793614384,14.0,43.0,1,1,0,12.0,1
39849475.50725228,14.0,41.0,1,1,0,10.0,0
19472963.631075356,6.0,40.0,1,1,0,13.0,0
20644229.342151675,15.0,44.0,1,0,0,8.0,0
36544308.83484745,13.0,56.0,0,0,0,15.0,0
14160597.722201753,13.0,42.0,1,1,0,9.0,0
30404557.88779324,15.0,43.0,1,0,0,13.0,1
30787378.149160653,13.0,41.0,1,1,0,7.0,0
32132803.456880733,13.0,36.0,1,1,0,17.0,0
31674194.939165145,9.0,64.0,0,0,1,16.0,0
21084084.891056612,8.0,53.0,0,0,0,13.0,0
23338061.283582635,10.0,62.0,0,0,0,14.0,0
19845296.75011158,7.0,49.0,1,1,0,14.0,0
26429412.459191468,5.0,45.0,1,1,1,6.0,1
34929025.93769302,9.0,52.0,0,1,0,14.0,0
42508825.10946077,13.0,51.0,0,1,0,11.0,0
24965790.45530835,10.0,34.0,1,1,0,11.0,0
33007086.50550528,14.0,43.0,1,1,0,11.0,0
29523941.931407496,10.0,48.0,1,0,0,14.0,0
10320086.567572124,15.0,42.0,1,1,0,1.0,0
20946018.748581674,17.0,57.0,0,1,1,18.0,0
19707058.987180296,8.0,31.0,1,1,0,12.0,0
19462090.080158126,10.0,46.0,1,0,0,8.0,0
28286514.456821788,15.0,59.0,0,1,0,18.0,0
15461021.844527181,13.0,44.0,1,1,0,6.0,0
24038309.254926767,18.0,49.0,0,1,1,10.0,0
30578531.616103902,13.0,53.0,0,0,0,18.0,1
18751601.070310917,15.0,41.0,1,1,0,7.0,0
38921130.10663219,13.0,42.0,1,1,0,11.0,0
30426979.828822926,17.0,58.0,0,1,1,17.0,0
30120015.17966494,11.0,74.0,0,1,0,16.0,0
25996878.41809233,16.0,44.0,0,1,0,14.0,0
22993895.68303829,10.0,33.0,1,1,0,11.0,0
22663230.59621651,14.0,49.0,1,0,0,7.0,0
29757845.90081868,10.0,56.0,0,1,0,11.0,0
23487390.431844015,16.0,41.0,1,0,0,13.0,1
25586118.26734889,9.0,39.0,1,1,0,12.0,0
38259961.29823971,10.0,43.0,1,1,0,17.0,0
31909890.027839396,7.0,57.0,0,1,0,16.0,0
23013766.056960262,12.0,41.0,1,1,0,13.0,0
25659536.275208995,14.0,40.0,1,1,0,13.0,0
19540357.851720486,16.0,48.0,0,1,0,14.0,0
33169782.40186591,10.0,40.0,1,1,0,8.0,0
25550304.79357239,13.0,42.0,1,1,0,8.0,0
37941522.21172785,13.0,52.0,0,1,0,12.0,0
24213986.190536324,8.0,68.0,0,0,0,16.0,0
25896120.527193565,13.0,48.0,0,1,0,15.0,0
32466015.286378376,10.0,40.0,1,1,1,12.0,0
32699540.58281767,9.0,63.0,0,1,0,13.0,0
29641757.81369672,17.0,54.0,0,1,0,15.0,0
28303270.028907623,13.0,54.0,0,0,0,12.0,0
22848152.05729525,12.0,55.0,0,1,0,14.0,0
25515942.968247455,13.0,33.0,1,1,0,10.0,0
33625776.031819314,17.0,53.0,0,1,1,16.0,0
22670315.678506784,12.0,32.0,1,1,0,10.0,0
17431899.801521406,18.0,55.0,0,1,1,17.0,0
22834099.68281897,12.0,45.0,1,1,0,15.0,0
21859865.91866109,9.0,35.0,1,1,0,10.0,0
32656931.14259189,8.0,59.0,0,1,0,13.0,0
38164362.14127801,13.0,43.0,1,1,0,17.0,0
24439539.975268085,12.0,34.0,1,1,0,11.0,0
28243848.99615648,13.0,61.0,0,1,1,16.0,0
27608548.492718726,8.0,43.0,1,0,0,8.0,0
27951309.36840114,8.0,54.0,1,0,0,17.0,0
18405561.21432703,17.0,48.0,0,1,0,14.0,0
32872927.018434394,16.0,46.0,1,1,0,12.0,1
31708887.423888136,16.0,39.0,1,1,1,4.0,1
38683537.41432316,16.0,51.0,0,0,1,18.0,0
27037307.959669556,3.0,43.0,1,0,1,11.0,1
24295336.945181713,10.0,60.0,0,1,1,15.0,1
33518827.711527254,10.0,49.0,0,1,0,16.0,0
29022913.417513818,14.0,50.0,0,1,0,18.0,0
26473977.729724582,11.0,58.0,0,1,0,15.0,0
30364329.190759115,14.0,47.0,1,1,0,6.0,0
26813760.775410444,16.0,54.0,1,0,0,11.0,0
32685181.391698305,5.0,34.0,1,1,0,9.0,0
24194737.073555894,7.0,32.0,1,1,1,13.0,0
25964807.656592265,11.0,44.0,0,1,1,16.0,0
27639855.41910611,11.0,47.0,0,1,0,14.0,0
22450402.31667355,13.0,56.0,0,1,0,15.0,0
25636393.159869157,16.0,44.0,1,1,0,7.0,0
22416198.03045186,7.0,59.0,0,1,0,16.0,0
26186369.588878103,7.0,45.0,1,1,1,10.0,1
31836814.224945974,11.0,42.0,1,1,0,13.0,0
27104528.466607776,13.0,41.0,1,1,0,7.0,0
25690488.676323153,7.0,35.0,1,1,0,10.0,0
31712008.634616267,15.0,54.0,0,1,0,10.0,0
24064382.486003593,11.0,56.0,0,1,0,15.0,0
28054589.30095679,8.0,33.0,1,1,0,9.0,0
19908168.65476024,10.0,57.0,0,0,0,14.0,0
36327651.45074298,14.0,45.0,1,0,0,10.0,0
31542384.692023985,8.0,64.0,0,1,1,11.0,1
13162208.259665217,16.0,46.0,1,0,0,7.0,0
28572234.84897305,13.0,44.0,0,1,0,18.0,0
22568559.855485983,14.0,43.0,1,0,0,6.0,0
23353931.532808896,12.0,42.0,1,1,0,10.0,0
37232466.62912829,11.0,47.0,1,0,0,10.0,0
32055888.339709137,11.0,36.0,1,1,0,12.0,0
23008980.38847182,5.0,62.0,0,1,1,12.0,1
28029474.058392823,8.0,55.0,0,1,0,16.0,0
22747439.57015672,3.0,49.0,1,0,0,15.0,0
22424042.52461634,13.0,48.0,1,0,0,9.0,0
28177787.632643998,9.0,39.0,1,1,0,11.0,0
28049215.626906,14.0,45.0,0,1,0,13.0,0
40816582.24326798,9.0,36.0,1,1,0,11.0,0
20682708.72879997,12.0,69.0,0,1,1,10.0,0
25843296.30690991,14.0,48.0,1,0,0,11.0,0
25896147.653111525,16.0,56.0,0,1,1,12.0,0
37733784.934420526,10.0,51.0,1,0,0,11.0,0
22121566.078557156,13.0,52.0,0,1,1,13.0,0
26158131.722389195,15.0,34.0,1,1,1,6.0,1
29828716.87882154,12.0,45.0,1,0,0,16.0,1
29324348.501110632,19.0,47.0,1,0,0,10.0,0
34700518.57138695,20.0,42.0,1,1,0,4.0,0
41926307.05645089,11.0,55.0,0,1,1,15.0,1
29939677.43224854,11.0,51.0,1,0,0,14.0,0
18216757.465161894,5.0,55.0,0,1,0,13.0,0
13078326.342741739,14.0,51.0,0,1,0,17.0,0
21406198.097940337,14.0,54.0,0,0,1,12.0,0
32794392.591354325,16.0,41.0,1,1,0,7.0,0
27250520.33277594,12.0,44.0,1,1,0,7.0,0
21365194.886830907,12.0,41.0,1,1,0,8.0,0
23936469.45323217,15.0,50.0,0,1,0,16.0,0
33664215.45702912,7.0,57.0,0,1,1,13.0,1
23135028.25306597,13.0,55.0,0,0,0,18.0,1
16451606.065666748,14.0,54.0,0,1,0,14.0,0
28725238.869249593,11.0,52.0,0,0,0,16.0,0
26857850.114490576,13.0,63.0,0,1,1,13.0,0
19063805.595866926,14.0,47.0,0,1,0,15.0,0
31118658.076006494,14.0,35.0,1,1,0,16.0,0
30097470.055184282,11.0,36.0,1,0,0,16.0,1
19139053.70965102,11.0,68.0,0,0,0,17.0,0
23593416.63016673,8.0,64.0,0,0,0,16.0,0
18384426.424223106,11.0,49.0,1,0,0,11.0,0
27086895.15400149,15.0,37.0,1,1,0,11.0,0
20970753.525186393,13.0,55.0,0,1,1,24.0,1
31076415.449937303,10.0,38.0,1,1,0,9.0,0
33793560.21286613,10.0,40.0,1,1,0,11.0,0
18732770.94958879,10.0,75.0,0,0,0,18.0,0
33768503.297448575,12.0,60.0,0,0,0,19.0,0
33774303.00371564,15.0,56.0,0,1,1,16.0,0
34466918.1066599,11.0,45.0,1,1,0,10.0,0
30728191.74537017,13.0,41.0,1,0,0,16.0,1
28267380.596703667,11.0,48.0,1,1,0,6.0,0
27905249.23871108,14.0,38.0,1,1,0,7.0,0
24120524.975076325,12.0,50.0,0,0,0,20.0,1
33709739.673126936,8.0,35.0,1,1,0,13.0,0
24959779.186669443,17.0,58.0,0,0,0,11.0,0
22036752.34630229,12.0,48.0,1,0,0,10.0,0
24689184.562267296,14.0,34.0,1,1,0,7.0,0
32639745.536828067,11.0,50.0,0,1,0,15.0,0
14207510.404406311,16.0,56.0,0,1,0,15.0,0
31831099.117374614,12.0,48.0,1,1,0,12.0,0
28722322.00346542,11.0,60.0,0,1,0,16.0,0
20793982.005984023,8.0,33.0,1,1,0,13.0,0
35871857.85209956,13.0,46.0,0,1,0,13.0,0
27334558.351569276,15.0,59.0,0,1,0,18.0,0
32560779.746912222,15.0,48.0,1,0,0,7.0,0
21258507.151722338,13.0,47.0,0,1,0,17.0,0
37858280.96437482,16.0,45.0,1,1,0,9.0,0
23496118.95479049,10.0,48.0,1,1,0,12.0,0
25998430.198479883,12.0,42.0,1,1,0,9.0,0
25539914.480659854,11.0,42.0,1,0,0,15.0,1
25990494.549281046,9.0,57.0,0,1,1,13.0,1
9206059.947304187,14.0,45.0,1,0,0,10.0,0
16578369.928606737,17.0,49.0,0,1,0,18.0,0
39905819.96923389,13.0,51.0,1,0,0,12.0,0
28202459.592408698,10.0,57.0,0,0,0,16.0,0
23164440.19944861,8.0,40.0,1,1,0,10.0,0
26962215.135196786,10.0,61.0,0,0,0,17.0,0
26445739.118236657,9.0,27.0,1,1,0,11.0,0
38298855.25470972,13.0,42.0,1,0,0,16.0,1
28759824.32650097,8.0,47.0,0,0,1,20.0,1
26721150.326342344,13.0,45.0,1,1,0,8.0,0
24698103.061314393,14.0,49.0,1,0,0,6.0,0
26687157.129753236,19.0,50.0,0,1,0,14.0,0
29422901.79038704,11.0,36.0,1,1,0,11.0,0
36009302.391080834,16.0,41.0,1,1,0,7.0,0
28211981.271389708,14.0,45.0,1,1,0,8.0,0
26565476.00368009,13.0,35.0,1,1,0,9.0,0
25359855.772239693,15.0,52.0,1,0,0,8.0,0
29477942.66916616,11.0,65.0,0,0,0,15.0,0
31847235.116947982,10.0,43.0,1,0,0,13.0,0
42177325.4757911,6.0,22.0,1,0,0,10.0,1
23165011.021850187,13.0,44.0,1,1,0,15.0,0
25435020.115304533,10.0,62.0,0,1,0,16.0,0
41585005.28301691,12.0,50.0,1,0,0,11.0,0
33151605.26533383,14.0,50.0,1,0,0,8.0,0
19417349.316914998,8.0,61.0,0,1,1,12.0,1
31014786.4681412,9.0,50.0,0,1,1,17.0,1
20472631.154861514,10.0,37.0,1,1,0,11.0,1
23583038.821743004,12.0,43.0,1,1,0,11.0,0
27066682.195989225,10.0,42.0,1,1,0,6.0,0
32229355.682907175,14.0,57.0,0,0,0,16.0,0
33188006.91951752,16.0,55.0,0,1,1,13.0,0
28042794.70519481,12.0,38.0,1,1,0,12.0,0
29358970.44497884,14.0,39.0,1,1,0,11.0,0
32116387.965744782,9.0,49.0,1,0,0,17.0,0
29101296.842112664,11.0,46.0,0,1,0,19.0,0
23518549.273409393,15.0,48.0,0,1,0,16.0,0
18670057.922591865,9.0,60.0,0,1,0,13.0,0
25828047.789620508,16.0,46.0,0,1,0,14.0,0
25569495.31818583,17.0,52.0,0,1,0,18.0,0
28593051.89348029,12.0,42.0,1,0,0,9.0,0
32824678.872498676,15.0,60.0,0,1,0,18.0,0
30708713.35083244,13.0,58.0,0,1,0,17.0,0
25344641.698821317,16.0,68.0,0,1,1,18.0,0
27407407.348932702,12.0,59.0,0,1,0,15.0,0
26519426.69163445,9.0,40.0,1,0,0,17.0,1
27426521.915473007,11.0,43.0,1,1,0,11.0,0
24920732.973719284,13.0,40.0,1,0,0,13.0,1
25852755.89415411,13.0,62.0,0,1,0,18.0,0
36338677.24157627,7.0,38.0,1,1,0,11.0,0
33922989.41330324,15.0,54.0,0,1,0,14.0,0
30144359.727926716,9.0,52.0,1,0,0,14.0,0
30813027.691342782,13.0,42.0,1,0,0,6.0,0
29724427.583157048,16.0,65.0,0,1,1,13.0,0
24202645.300814003,12.0,64.0,0,1,0,15.0,0
25102471.769678965,10.0,53.0,0,0,0,12.0,0
36484038.704703026,7.0,45.0,0,1,1,17.0,1
21663497.790972702,19.0,51.0,1,0,0,4.0,0
31263232.394011285,10.0,56.0,0,1,0,14.0,0
21961891.98655065,10.0,43.0,1,1,0,11.0,0
27082972.35585669,15.0,46.0,1,1,0,3.0,0
18675258.607980013,6.0,39.0,0,1,1,17.0,1
25801958.019081637,15.0,57.0,0,0,0,18.0,0
29043830.435610157,14.0,46.0,1,1,0,10.0,0
30714426.110187184,14.0,44.0,1,1,0,10.0,0
30308598.512296267,10.0,39.0,1,0,0,15.0,1
20446303.62105468,10.0,42.0,1,1,0,13.0,0
38013557.886546604,13.0,44.0,1,1,0,9.0,0
34693071.89928426,11.0,52.0,1,1,0,11.0,0
31088544.703106105,5.0,31.0,1,1,0,12.0,0
29789542.16347441,10.0,49.0,1,1,0,12.0,0
27894251.538342915,13.0,53.0,1,0,0,13.0,0
21096906.608586263,11.0,42.0,1,1,0,9.0,0
22417087.015758596,9.0,43.0,1,1,0,14.0,0
26893776.529552914,12.0,39.0,1,1,0,10.0,0
27773331.100934867,9.0,54.0,0,1,0,12.0,0
23074262.917668223,11.0,64.0,0,1,0,17.0,0
23576388.485503133,15.0,43.0,1,1,0,14.0,0
24439078.083419234,13.0,46.0,1,0,0,12.0,0
22846923.837814756,9.0,39.0,1,1,0,9.0,0
19232224.29419119,7.0,25.0,1,1,0,12.0,0
22805013.278349984,12.0,43.0,1,1,0,10.0,0
37409541.13941593,14.0,51.0,1,0,0,7.0,0
42638580.91086763,11.0,46.0,1,1,0,10.0,0
25212335.839157134,10.0,48.0,1,0,0,13.0,0
32213648.21553056,10.0,50.0,0,1,0,16.0,0
38956292.99999523,17.0,50.0,1,1,0,8.0,0
26024999.09797379,9.0,61.0,0,1,1,12.0,0
20606103.045739114,19.0,55.0,1,0,0,8.0,0
30609117.75447729,14.0,25.0,1,1,0,10.0,0
33799544.53915454,9.0,45.0,0,1,0,14.0,0
23874730.7817069,14.0,47.0,1,1,0,8.0,0
24069965.183441177,10.0,36.0,1,1,0,9.0,0
23952199.086555257,6.0,40.0,1,1,0,11.0,0
11735595.959512714,11.0,61.0,0,1,0,14.0,0
32531977.442190826,17.0,48.0,1,0,0,2.0,0
30398809.124693297,12.0,48.0,1,1,0,11.0,0
39287474.39511799,11.0,37.0,1,1,0,14.0,0
29607253.83391612,18.0,57.0,0,0,0,10.0,0
33083396.27726579,13.0,42.0,1,1,0,16.0,0
36807875.20622752,10.0,33.0,1,1,0,11.0,0
34325107.090383075,11.0,54.0,0,0,1,12.0,0
16224099.537718251,16.0,46.0,1,1,0,10.0,0
29454057.555812027,16.0,55.0,0,0,0,17.0,1
32232408.3324503,16.0,51.0,1,0,0,8.0,0
24037800.934312277,12.0,49.0,1,1,0,11.0,0
20357763.97502258,14.0,54.0,0,1,0,12.0,0
25058551.18483268,16.0,42.0,1,0,0,17.0,0
23771196.237047434,16.0,61.0,1,0,0,6.0,0
25418493.158383828,9.0,37.0,1,1,1,12.0,0
29293812.98901333,7.0,37.0,1,1,0,13.0,0
19444320.49089427,5.0,25.0,1,1,0,12.0,0
32266552.566998526,18.0,49.0,1,0,0,10.0,0
31350217.926103428,13.0,56.0,0,1,0,15.0,0
28678921.69116595,9.0,39.0,1,1,0,14.0,0
23449268.360478684,8.0,46.0,1,1,0,14.0,0
29416290.347991105,15.0,44.0,1,1,0,14.0,0
20747502.24882308,14.0,49.0,1,1,0,11.0,0
23490506.240646083,11.0,45.0,1,0,0,13.0,0
25038782.765622865,15.0,72.0,0,1,1,14.0,0
27215938.201089796,15.0,42.0,1,1,0,10.0,0
22932380.305600703,16.0,49.0,1,0,0,6.0,0
37385744.59117187,16.0,51.0,1,0,0,10.0,0
22751292.262503326,14.0,36.0,1,1,0,9.0,0
32328706.49055513,9.0,36.0,1,1,1,12.0,0
39156121.840933,11.0,41.0,1,1,0,11.0,0
27374363.18243595,12.0,49.0,1,0,0,13.0,0
31480200.668273874,9.0,55.0,0,0,0,16.0,0
25133212.444519658,12.0,64.0,0,1,1,14.0,0
36634529.10530931,9.0,47.0,0,1,1,21.0,1
23101423.14477862,9.0,33.0,1,1,0,13.0,0
28554643.661097337,11.0,42.0,1,1,0,10.0,0
21715360.9529241,13.0,43.0,1,1,0,8.0,0
26347004.102665477,15.0,46.0,1,0,0,16.0,1
31345495.09291128,7.0,49.0,0,1,1,18.0,1
25581595.00640824,14.0,43.0,1,1,0,12.0,0
20043962.44065953,8.0,47.0,1,0,0,16.0,0
19794539.34022463,8.0,40.0,1,1,0,14.0,0
29916840.991818875,15.0,40.0,1,1,0,14.0,0
23137736.137318585,12.0,34.0,1,1,0,9.0,1
29915513.946994253,11.0,41.0,1,1,0,8.0,0
31272557.56298484,15.0,55.0,0,1,0,19.0,0
26992257.687554896,16.0,58.0,0,1,0,17.0,0
31053696.036903005,12.0,42.0,1,0,0,15.0,1
33434660.274866506,10.0,48.0,1,1,0,14.0,0
28410079.052216332,12.0,49.0,1,0,0,10.0,0
31056138.578707803,12.0,60.0,0,0,1,20.0,1
24983841.46010283,8.0,54.0,0,1,1,20.0,1
24983042.97302574,6.0,49.0,0,1,1,14.0,1
25902008.738867898,11.0,40.0,1,1,0,14.0,0
20848747.537775923,9.0,46.0,1,0,0,20.0,1
31831384.095467247,9.0,34.0,1,1,0,11.0,0
27207947.592739057,16.0,54.0,1,0,0,8.0,0
13488380.724392671,12.0,50.0,0,1,0,16.0,0
22975022.858022727,14.0,53.0,0,0,0,16.0,0
24463578.96695731,7.0,28.0,1,1,0,11.0,0
24810410.247898232,13.0,35.0,1,1,0,13.0,0
20263164.421073105,8.0,46.0,0,0,0,17.0,0
29431773.984953508,14.0,47.0,1,0,0,17.0,1
25570276.288275935,12.0,36.0,1,1,0,6.0,0
29041355.014131684,12.0,51.0,0,0,0,16.0,0
18207100.60649905,13.0,47.0,1,1,0,7.0,0
28469432.874267027,15.0,44.0,0,1,1,14.0,0
14994301.841813227,13.0,41.0,1,1,0,11.0,0
20829117.95582772,9.0,60.0,0,1,0,17.0,0
24214408.012312636,13.0,42.0,1,1,0,11.0,0
20409819.581222318,14.0,43.0,1,1,0,16.0,0
30955791.39447022,10.0,43.0,1,1,0,12.0,0
27148554.34233185,10.0,37.0,1,1,0,7.0,0
30636784.600799035,12.0,39.0,1,1,0,5.0,0
19614132.494494893,15.0,45.0,1,1,0,10.0,0
29340528.352564864,9.0,45.0,1,1,0,12.0,0
29964300.97973274,12.0,46.0,1,1,0,14.0,0
36401029.209640235,18.0,36.0,1,1,0,11.0,0
28205014.805303864,14.0,48.0,1,0,0,9.0,0
38563936.15098321,10.0,58.0,0,1,0,14.0,0
26425121.955540195,11.0,33.0,1,1,0,11.0,0
24912605.9865995,9.0,40.0,1,1,0,13.0,0
20100650.540815484,14.0,50.0,0,1,0,16.0,0
40959271.44802665,13.0,55.0,1,0,0,9.0,0
37017491.680421695,10.0,58.0,0,1,0,18.0,0
28989818.4694352,9.0,51.0,0,1,0,14.0,0
42569646.10168232,8.0,50.0,0,1,1,11.0,1
15908131.190927098,11.0,43.0,1,1,0,13.0,0
34906727.23861903,13.0,43.0,1,0,0,14.0,1
26049852.546575528,12.0,46.0,1,0,0,14.0,1
32015658.54902841,15.0,47.0,0,1,1,12.0,0
19644331.47269497,12.0,40.0,1,0,0,14.0,1
19976840.669342592,16.0,45.0,1,0,0,8.0,0
26504630.481718954,12.0,60.0,0,1,0,11.0,0
27559996.801925212,15.0,51.0,1,0,0,6.0,0
30974995.79799392,16.0,51.0,1,0,0,7.0,0
31778165.589906182,14.0,51.0,0,0,1,20.0,1
28884109.841017738,10.0,49.0,1,1,0,15.0,0
32158325.12580532,9.0,41.0,1,0,0,11.0,0
25935814.9779928,11.0,32.0,1,1,0,11.0,0
30398584.639077157,15.0,56.0,0,1,0,19.0,0
14399156.383972282,11.0,58.0,0,1,0,18.0,0
23253149.22099291,8.0,39.0,0,1,1,18.0,0
22913517.01878581,8.0,35.0,1,0,0,14.0,1
31961664.741811328,12.0,70.0,0,1,1,19.0,0
31914430.145188175,6.0,60.0,0,1,1,17.0,1
17877324.496683124,15.0,43.0,1,1,0,10.0,0
21485423.185012147,15.0,43.0,1,1,0,10.0,0
17653345.95396717,13.0,52.0,1,0,0,12.0,0
26253840.321927264,17.0,58.0,1,0,0,8.0,0
30759917.845099527,15.0,46.0,1,1,0,14.0,0
17991069.648311976,13.0,45.0,1,0,0,8.0,0
31435622.458006237,11.0,56.0,0,0,0,12.0,0
44711057.78853869,9.0,39.0,1,1,0,12.0,0
19835401.487000782,4.0,41.0,1,0,1,9.0,1
32652065.366475616,11.0,52.0,0,0,0,15.0,0
25979578.132828552,20.0,54.0,1,0,0,5.0,0
24971524.657416888,9.0,52.0,1,0,0,12.0,0
32121546.197592583,11.0,60.0,0,0,0,18.0,0
24236936.432237327,10.0,41.0,1,1,0,13.0,0
26999453.708175045,8.0,28.0,1,1,0,11.0,0
38165100.68009811,10.0,38.0,1,1,0,8.0,0
25809887.75381302,17.0,45.0,0,1,0,17.0,0
29823406.21576243,8.0,71.0,0,0,0,16.0,0
31680227.726622075,20.0,34.0,1,1,1,14.0,0
35295042.67995479,10.0,28.0,1,1,0,8.0,0
38684504.35344491,7.0,61.0,0,1,1,11.0,0
24894113.645360578,12.0,62.0,0,1,0,17.0,0
26831943.512352582,8.0,23.0,1,1,0,14.0,0
28016451.60863211,16.0,48.0,1,1,0,6.0,0
22266718.672116075,11.0,33.0,1,1,0,10.0,0
27770004.356804013,16.0,54.0,0,0,0,16.0,1
26284296.877917025,14.0,36.0,1,1,0,15.0,0
19336708.129960187,10.0,47.0,1,0,0,9.0,0
16721341.114362774,14.0,33.0,1,1,0,10.0,0
30343671.720152218,14.0,39.0,1,1,0,7.0,0
25628137.605879705,19.0,49.0,1,0,0,4.0,0
27086277.05777635,12.0,40.0,1,1,0,16.0,0
22766976.299160924,6.0,34.0,1,0,0,13.0,1
26484941.17468054,11.0,61.0,0,1,0,16.0,0
28479350.06163869,9.0,38.0,1,1,0,10.0,0
20251233.090854708,19.0,52.0,0,1,1,17.0,0
27024512.64315721,5.0,47.0,0,1,1,10.0,1
28455067.740706798,12.0,46.0,0,0,0,19.0,1
16441057.468867019,12.0,46.0,1,1,0,8.0,0
31574529.399114545,21.0,51.0,1,0,0,9.0,0
24669368.357457332,6.0,30.0,1,1,0,10.0,0
23714658.990156222,10.0,63.0,0,0,0,16.0,0
26631540.805684038,7.0,57.0,0,1,0,15.0,0
18569178.25507849,17.0,42.0,0,1,1,14.0,0
31106690.654960368,13.0,47.0,0,1,0,15.0,0
30996613.242670607,11.0,54.0,0,0,0,18.0,0
22504597.233796753,11.0,38.0,1,1,0,9.0,0
23523245.805796612,15.0,44.0,1,0,0,13.0,0
34543858.36372943,11.0,56.0,0,1,0,18.0,0
8448680.465284383,6.0,35.0,1,1,1,13.0,0
30602856.723342795,13.0,41.0,1,0,0,8.0,0
33125469.057667024,12.0,37.0,1,1,0,8.0,0
30519488.273067143,11.0,61.0,0,1,0,16.0,0
26251380.874466658,14.0,37.0,1,1,0,13.0,0
23517823.987921044,12.0,71.0,0,1,1,24.0,1
26466155.438700933,15.0,52.0,0,1,1,12.0,0
32948179.887203965,7.0,58.0,0,1,1,14.0,1
26401639.03927592,11.0,59.0,0,1,1,22.0,1
31226068.015000794,14.0,42.0,1,1,0,6.0,0
27266428.374113023,5.0,41.0,0,1,1,15.0,1
26799341.652124614,10.0,46.0,1,0,0,13.0,0
22005766.155780185,6.0,36.0,1,1,1,11.0,1
29396877.830694813,18.0,46.0,0,0,1,14.0,0
30141098.19736058,11.0,59.0,0,1,1,12.0,0
33302400.68849575,8.0,47.0,0,1,1,17.0,1
26237801.207165346,20.0,44.0,0,1,1,15.0,0
6282807.663494236,10.0,33.0,1,1,0,12.0,0
14417988.229211094,12.0,44.0,1,1,0,11.0,0
28442313.79596577,6.0,55.0,0,1,1,12.0,1
20711594.312495865,12.0,44.0,1,0,0,8.0,0
14511001.574307078,9.0,51.0,1,1,0,12.0,0
29918042.584946197,7.0,45.0,0,0,1,14.0,1
20950853.476384547,11.0,41.0,1,1,0,12.0,0
30065316.132114314,9.0,64.0,0,0,1,11.0,0
20917320.807737388,8.0,31.0,1,1,0,15.0,0
32331216.20289138,10.0,41.0,1,0,0,16.0,1
26056072.309560027,10.0,54.0,0,1,1,14.0,1
24138716.65432191,15.0,58.0,0,1,1,17.0,0
24898486.507092867,12.0,46.0,1,1,0,13.0,0
28767065.433510337,13.0,50.0,1,1,0,9.0,0
20456206.592835348,10.0,40.0,1,1,0,15.0,0
21573588.17366097,8.0,28.0,1,1,0,12.0,0
24144883.343942296,8.0,39.0,1,0,0,17.0,1
38902541.70660263,13.0,56.0,0,0,0,12.0,0
